ID,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,label,category,specific_class,scenario,frame_index,inter_arrival_idx
376,0.4848732,0.26137453,1.7033683,0.62070173,1.9665045,84.37098,193.30092,84.19886,BENIGN,BENIGN,BENIGN,BENIGN,42,0.1591106
377,1.0499524,226.25226,9.563563,1.7813176,145.36363,3.5368047,0.0,0.32604334,BENIGN,BENIGN,BENIGN,BENIGN,43,0.64486367
514,29.640785,249.81139,32.28913,0.48727942,64.89553,0.0,0.20469879,0.5044832,BENIGN,BENIGN,BENIGN,BENIGN,44,12.998009
610,0.0,0.0,0.9831015,1.528509,0.0,0.0,0.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,45,0.0
1057,7.196995,0.8183075,20.82325,0.0,0.6234814,0.0,0.2619789,0.3523172,BENIGN,BENIGN,BENIGN,BENIGN,46,0.0
1069,0.0,3.1644423,253.73257,0.0,0.0,0.0,239.43774,0.0,BENIGN,BENIGN,BENIGN,BENIGN,47,0.0
125,0.29922214,0.77280307,244.81575,176.31682,0.20469306,62.99959,254.78401,255.0,BENIGN,BENIGN,BENIGN,BENIGN,48,11.206248
532,0.0,0.41168246,1.9056405,0.35390237,0.049432535,0.3488605,243.50008,175.71594,BENIGN,BENIGN,BENIGN,BENIGN,49,12.743498
1045,0.0,0.0,0.8030968,254.95847,14.429507,255.0,14.97178,254.37752,BENIGN,BENIGN,BENIGN,BENIGN,50,12.099616
1200,255.0,0.65185404,127.07128,0.0,176.12761,0.0,39.62942,239.35828,BENIGN,BENIGN,BENIGN,BENIGN,51,11.941097
514,27.059872,246.67374,48.469177,0.0,64.914604,0.35078385,0.51411057,0.0,BENIGN,BENIGN,BENIGN,BENIGN,52,7.347803
1072,130.86794,0.0,7.6199164,51.48069,99.97661,1.6798948,18.14585,146.82857,BENIGN,BENIGN,BENIGN,BENIGN,53,0.042051792
1076,35.328728,0.0,21.556074,0.0,14.713497,254.71564,3.583784,96.277596,BENIGN,BENIGN,BENIGN,BENIGN,54,0.8946171
1077,40.378597,32.267467,9.250303,28.98817,0.0,31.771929,40.433018,0.0,BENIGN,BENIGN,BENIGN,BENIGN,55,0.0
125,0.26547232,0.18724605,243.18123,191.42926,0.0,62.720806,254.47127,255.0,BENIGN,BENIGN,BENIGN,BENIGN,56,7.660096
532,0.0,0.1695853,1.0825752,1.8407928,0.42487547,0.0,242.94016,192.79297,BENIGN,BENIGN,BENIGN,BENIGN,57,8.124561
1045,0.670605,0.0,4.9205313,255.0,14.8997,254.4965,14.38119,254.96468,BENIGN,BENIGN,BENIGN,BENIGN,58,6.7763753
1046,63.417274,97.05753,253.73392,8.386197,0.75741535,10.018397,126.71871,0.0,BENIGN,BENIGN,BENIGN,BENIGN,59,0.0
1200,255.0,0.32973072,129.97902,0.0,193.13112,0.6290995,40.193317,237.78429,BENIGN,BENIGN,BENIGN,BENIGN,60,7.9766626
514,28.845554,245.21265,64.41895,1.1845636,64.23649,0.0063826237,0.0,0.09893814,BENIGN,BENIGN,BENIGN,BENIGN,61,8.0785675
1034,193.9148,0.007074873,255.0,255.0,255.0,254.89848,255.0,255.0,BENIGN,BENIGN,BENIGN,BENIGN,62,0.0
125,0.0,0.0,243.03758,208.63179,0.0,62.905033,254.4272,254.6006,BENIGN,BENIGN,BENIGN,BENIGN,63,7.577615
532,1.6769845,0.25738433,0.0,0.0,0.2947615,0.0,242.12013,207.87247,BENIGN,BENIGN,BENIGN,BENIGN,64,7.613648
1045,0.0641481,0.7512354,6.618402,252.56528,14.68673,254.84589,15.322505,255.0,BENIGN,BENIGN,BENIGN,BENIGN,65,6.801038
1200,253.75656,0.0,126.35632,0.067728795,208.21147,0.2626515,40.85528,236.63864,BENIGN,BENIGN,BENIGN,BENIGN,66,5.8633084
514,28.317698,243.19629,78.59076,0.0,64.01657,0.0,0.0707485,0.4444543,BENIGN,BENIGN,BENIGN,BENIGN,67,5.936384
1409,130.24188,0.0,255.0,254.78455,255.0,254.9184,254.9906,254.4776,BENIGN,BENIGN,BENIGN,BENIGN,68,0.0
938,0.0,34.24646,33.125366,0.9221417,0.0,0.0,0.0,0.74466896,BENIGN,BENIGN,BENIGN,BENIGN,69,0.0
939,19.022373,0.0,0.023902237,0.0,64.31209,0.0,0.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,70,0.0
125,0.0,0.0,240.90332,225.47984,0.63718474,63.26507,254.53242,255.0,BENIGN,BENIGN,BENIGN,BENIGN,71,8.040582
532,0.0,0.3745288,2.014476,0.12805039,0.0,0.12490985,239.61928,223.69514,BENIGN,BENIGN,BENIGN,BENIGN,72,8.014641
1045,0.0,0.7891411,12.710849,250.90271,14.918644,255.0,16.266697,254.67653,BENIGN,BENIGN,BENIGN,BENIGN,73,7.8979654
1200,254.24826,0.18871692,128.77191,0.7094675,224.67659,0.2239112,39.660664,235.76755,BENIGN,BENIGN,BENIGN,BENIGN,74,7.629453
514,28.209736,241.942,97.19386,0.0,64.29364,0.32590583,0.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,75,7.9817934
125,0.25549752,0.0,238.93172,240.26907,0.7920181,62.9775,254.78288,255.0,BENIGN,BENIGN,BENIGN,BENIGN,76,4.3844585
532,0.99524254,0.23930044,0.52434355,0.0,0.03848357,0.20084172,239.81929,239.5337,BENIGN,BENIGN,BENIGN,BENIGN,77,4.5959487
1045,1.3302579,0.0,15.166287,251.58084,14.470797,254.86723,14.374109,255.0,BENIGN,BENIGN,BENIGN,BENIGN,78,5.7842693
1200,254.72028,0.27757162,129.67511,0.54150206,240.42923,0.14462973,39.325066,235.00945,BENIGN,BENIGN,BENIGN,BENIGN,79,5.067064
514,29.026892,238.7152,110.83498,0.3612809,64.12894,0.4237992,0.0,0.16604759,BENIGN,BENIGN,BENIGN,BENIGN,80,4.5456996
125,0.0,0.6215823,253.6859,0.0,0.0,63.36091,255.0,254.9715,BENIGN,BENIGN,BENIGN,BENIGN,81,4.417049
532,0.6147126,0.0,0.0,0.3184229,0.0,0.0,255.0,0.36491388,BENIGN,BENIGN,BENIGN,BENIGN,82,4.2009287
1045,0.0,0.0,19.498611,250.19974,14.038877,255.0,14.529505,254.77393,BENIGN,BENIGN,BENIGN,BENIGN,83,4.0082946
1200,254.49332,0.0,128.25504,0.0,0.46811172,0.0,40.755817,250.59546,BENIGN,BENIGN,BENIGN,BENIGN,84,4.448886
1072,131.5826,0.5481747,7.3863587,51.376133,100.90256,5.413246,18.687532,145.94423,BENIGN,BENIGN,BENIGN,BENIGN,85,32.212494
1077,39.328922,31.83216,5.6669283,19.382174,0.11745288,32.45546,41.62159,0.2435228,BENIGN,BENIGN,BENIGN,BENIGN,86,31.302357
125,0.4743914,0.08904615,255.0,16.450853,0.31886426,63.13912,255.0,255.0,BENIGN,BENIGN,BENIGN,BENIGN,87,5.961395
532,0.0,0.0,0.52139777,1.2392143,0.01082958,0.0,253.68893,15.556062,BENIGN,BENIGN,BENIGN,BENIGN,88,6.4905434
1045,0.0,0.5676299,23.194498,249.42146,15.1139345,254.97293,15.427593,254.88347,BENIGN,BENIGN,BENIGN,BENIGN,89,6.4142737
1046,65.5115,95.25921,253.84532,8.467753,1.186238,10.491695,128.01018,0.25148985,BENIGN,BENIGN,BENIGN,BENIGN,90,30.90671
1200,255.0,0.0,128.42827,0.0,16.293674,0.39069414,40.483826,248.5241,BENIGN,BENIGN,BENIGN,BENIGN,91,8.147176
125,0.0,0.0,253.715,31.137037,0.25510082,62.83905,255.0,254.94626,BENIGN,BENIGN,BENIGN,BENIGN,92,4.912226
532,1.4784287,0.44024912,0.012899371,0.0,0.12068011,0.0,252.67953,31.680592,BENIGN,BENIGN,BENIGN,BENIGN,93,5.20141
1045,0.25648093,0.0,28.062702,248.80478,13.829752,255.0,14.032076,255.0,BENIGN,BENIGN,BENIGN,BENIGN,94,4.457192
1200,255.0,0.21650398,127.62306,1.8633841,31.741188,0.0,39.561638,247.87285,BENIGN,BENIGN,BENIGN,BENIGN,95,5.0760174
132,0.0,0.49824223,0.88711125,75.51168,14.692769,52.518364,10.821535,0.033709977,BENIGN,BENIGN,BENIGN,BENIGN,96,0.28482544
125,0.0,0.14110059,253.18535,47.99553,0.5289209,62.948044,254.06166,255.0,BENIGN,BENIGN,BENIGN,BENIGN,97,4.66426
532,0.3115238,0.0,0.0,0.0,0.2456547,0.06375719,252.87575,47.398407,BENIGN,BENIGN,BENIGN,BENIGN,98,5.416513
1045,0.0,0.23146328,31.860868,247.69763,15.423527,255.0,16.314844,254.88054,BENIGN,BENIGN,BENIGN,BENIGN,99,4.8587227
1200,255.0,0.0,128.2902,0.0,48.563717,0.0,39.742615,246.85829,BENIGN,BENIGN,BENIGN,BENIGN,100,5.0554442
125,0.0,0.0,251.45744,64.00238,0.0,62.950073,255.0,255.0,BENIGN,BENIGN,BENIGN,BENIGN,101,5.093213
532,1.239174,0.0,0.0,1.5310181,0.0,0.0,251.81917,63.248623,BENIGN,BENIGN,BENIGN,BENIGN,102,3.3616257
862,0.3259491,191.3479,0.0,20.824406,160.33255,103.65619,0.22262122,0.0,BENIGN,BENIGN,BENIGN,BENIGN,103,0.0
1045,0.0,0.6132348,38.522785,245.05971,14.870577,255.0,15.363007,255.0,BENIGN,BENIGN,BENIGN,BENIGN,104,5.109378
1200,253.79042,0.0,128.198,0.0,63.902557,0.02031039,39.25814,246.74944,BENIGN,BENIGN,BENIGN,BENIGN,105,5.1225996
125,0.0,0.0,248.69972,80.29497,0.0,63.10582,255.0,255.0,BENIGN,BENIGN,BENIGN,BENIGN,106,3.4135334
532,0.0,0.23628354,0.0,0.4014718,0.1743941,0.0,250.1757,79.96764,BENIGN,BENIGN,BENIGN,BENIGN,107,4.700596
1045,0.0,0.92045754,41.761684,244.30576,14.773252,254.34,14.428721,254.91328,BENIGN,BENIGN,BENIGN,BENIGN,108,3.233622
1200,255.0,0.0,130.21204,0.0,79.78086,0.0,39.640408,244.85197,BENIGN,BENIGN,BENIGN,BENIGN,109,4.340091
1072,134.23273,0.38214755,6.6165495,51.08756,99.985664,0.93353164,22.169674,146.75928,BENIGN,BENIGN,BENIGN,BENIGN,110,24.792871
125,1.2067267,0.0,249.36064,95.56411,0.10031728,63.12354,255.0,255.0,BENIGN,BENIGN,BENIGN,BENIGN,111,4.514867
532,0.0,0.0,0.0,0.0,0.0,0.121775225,249.3934,96.13724,BENIGN,BENIGN,BENIGN,BENIGN,112,5.292513
1045,0.0,0.0,44.955975,242.1528,15.652585,255.0,15.294378,255.0,BENIGN,BENIGN,BENIGN,BENIGN,113,4.3245387
1046,64.414566,95.95091,252.25201,8.846589,0.3649227,10.383894,127.021,0.17271386,BENIGN,BENIGN,BENIGN,BENIGN,114,24.01411
1200,255.0,0.36741564,125.89176,0.08705442,96.47579,0.04135059,40.283596,244.0203,BENIGN,BENIGN,BENIGN,BENIGN,115,5.4068804
909,31.641804,0.23842746,0.7216425,0.0,0.5072814,0.0,0.0,0.42712384,BENIGN,BENIGN,BENIGN,BENIGN,116,0.0
950,9.56725,0.515352,4.6795754,0.0,0.0,0.14610869,0.0,0.50267506,BENIGN,BENIGN,BENIGN,BENIGN,117,83.66858
951,0.0,0.39672995,0.6165708,0.0,0.15909503,0.079454035,0.4525231,0.046294905,BENIGN,BENIGN,BENIGN,BENIGN,118,83.2675
952,255.0,255.0,254.2971,254.72585,0.7146209,0.035303295,0.29627,0.15701719,BENIGN,BENIGN,BENIGN,BENIGN,119,0.0
995,1.4015759,0.0,2.6667883,18.460392,128.06616,0.0,0.0,0.2357788,BENIGN,BENIGN,BENIGN,BENIGN,120,0.28209627
1003,0.0,3.7966435,21.656769,0.0,0.07933463,16.018326,0.7406574,0.0,BENIGN,BENIGN,BENIGN,BENIGN,121,0.047934327
1034,193.4352,0.48503777,255.0,254.88008,254.74771,255.0,255.0,254.99414,BENIGN,BENIGN,BENIGN,BENIGN,122,60.377132
1084,49.04269,0.324799,0.18461387,44.815956,0.0,153.09009,135.9498,20.118105,BENIGN,BENIGN,BENIGN,BENIGN,123,0.44001618
1095,31.924969,0.38520858,1.4228829,74.28368,0.59912795,0.0,0.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,124,0.0
125,0.119062565,0.17125013,248.32927,111.74724,0.0,62.719746,255.0,255.0,BENIGN,BENIGN,BENIGN,BENIGN,125,14.484313
532,0.7675858,0.18370761,0.0,0.0,0.1844135,0.074944966,247.42989,112.36089,BENIGN,BENIGN,BENIGN,BENIGN,126,14.047555
1045,1.2728541,0.0,49.98317,242.81133,14.644029,255.0,15.434908,254.4976,BENIGN,BENIGN,BENIGN,BENIGN,127,13.367165
1200,254.68446,0.3440738,127.36206,0.19377343,111.68312,0.0,40.14568,242.6535,BENIGN,BENIGN,BENIGN,BENIGN,128,12.780474
948,20.935663,16.710388,17.441757,255.0,254.93745,255.0,0.0,0.16513133,BENIGN,BENIGN,BENIGN,BENIGN,129,0.0
949,255.0,253.38557,254.64937,252.89851,254.77072,253.25262,255.0,252.36656,BENIGN,BENIGN,BENIGN,BENIGN,130,0.53947496
817,191.99275,0.0,228.20308,137.47346,10.019828,0.0,0.051073316,2.2184608,BENIGN,BENIGN,BENIGN,BENIGN,131,0.0
1077,39.11286,32.393215,0.0,18.844028,0.0,31.402067,41.150345,0.0,BENIGN,BENIGN,BENIGN,BENIGN,132,46.45467
967,0.03955356,0.0,0.5265851,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,133,0.33530954
1046,70.31183,96.24817,250.39091,7.9198136,0.7384268,10.181125,129.35948,0.3600011,BENIGN,BENIGN,BENIGN,BENIGN,134,19.686213
947,64.121025,135.77168,0.0,19.355019,229.54895,0.0,3.1251774,50.089317,BENIGN,BENIGN,BENIGN,BENIGN,135,0.0
963,63.838886,0.71301746,15.0084915,193.10742,0.7864366,0.0,129.02599,0.0,BENIGN,BENIGN,BENIGN,BENIGN,136,0.732591
1046,67.15724,95.56299,250.01103,8.085378,1.1377285,9.762641,127.68208,0.0,BENIGN,BENIGN,BENIGN,BENIGN,137,3.57413
1034,194.29475,1.588683,255.0,253.5496,254.31026,255.0,254.44968,254.8373,BENIGN,BENIGN,BENIGN,BENIGN,138,16.42905
986,1.7003036,0.0,0.0,0.0,0.0,0.5414802,0.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,139,0.0
994,1.2615246,0.27426147,0.0,0.0,127.69078,0.058746845,0.0,0.2837565,BENIGN,BENIGN,BENIGN,BENIGN,140,0.0
1002,1.8669626,0.0,0.0,0.0,0.25373206,0.0,95.85166,0.1376456,BENIGN,BENIGN,BENIGN,BENIGN,141,0.0
950,7.923988,0.0,7.1105556,0.0,0.094020166,0.09238459,0.14200826,0.066949934,BENIGN,BENIGN,BENIGN,BENIGN,142,24.985945
951,1.5780239,0.42262802,0.22639862,0.0,0.0,0.0,1.0202355,0.0,BENIGN,BENIGN,BENIGN,BENIGN,143,24.759985
1076,35.21637,0.08210638,19.248009,0.29131335,14.450268,255.0,2.9957638,99.90635,BENIGN,BENIGN,BENIGN,BENIGN,144,90.25844
1077,125.462875,112.51808,0.0,84.5382,0.0,36.19665,41.58674,0.0,BENIGN,BENIGN,BENIGN,BENIGN,145,12.3066
1046,70.40138,95.87137,248.44244,7.7052445,0.28405488,9.972793,128.15321,0.0078575,BENIGN,BENIGN,BENIGN,BENIGN,146,9.372181
968,0.0,0.6756446,0.0,0.0,0.0,0.49951413,0.39175412,0.842608,BENIGN,BENIGN,BENIGN,BENIGN,147,0.0
992,0.8858276,0.0,0.5746371,0.0,127.44358,0.3451609,0.0,0.31199473,BENIGN,BENIGN,BENIGN,BENIGN,148,0.40123492
1125,253.97171,251.96155,253.87793,251.80898,255.0,253.7981,255.0,252.02287,BENIGN,BENIGN,BENIGN,BENIGN,149,0.0
1126,0.0,77.03792,234.58719,248.0666,95.87996,31.916658,31.243544,0.34231547,BENIGN,BENIGN,BENIGN,BENIGN,150,0.0
1127,0.0,254.56578,223.51843,254.6032,254.1695,254.17813,241.41771,239.79779,BENIGN,BENIGN,BENIGN,BENIGN,151,0.0
1046,68.94409,96.1764,249.03369,7.404068,0.75508016,10.356039,127.852646,0.0,BENIGN,BENIGN,BENIGN,BENIGN,152,6.058998
1034,191.9078,3.2604825,255.0,255.0,254.93274,255.0,254.31766,254.64531,BENIGN,BENIGN,BENIGN,BENIGN,153,15.049347
1046,70.882225,95.992035,245.97784,7.5804243,1.8796088,10.409144,128.03331,0.0,BENIGN,BENIGN,BENIGN,BENIGN,154,1.9694973
950,9.639117,0.0,7.1008425,0.0,0.2651677,0.1175246,0.0,0.2927822,BENIGN,BENIGN,BENIGN,BENIGN,155,12.83462
951,0.0,0.6356879,1.9695174,0.0,0.48311186,0.0,0.0,0.83856237,BENIGN,BENIGN,BENIGN,BENIGN,156,13.088804
1046,71.17913,96.119896,246.84618,8.088008,0.62291396,9.907481,127.7304,0.0,BENIGN,BENIGN,BENIGN,BENIGN,157,3.0752838
1034,193.63058,15.714606,254.94368,254.8485,254.9146,254.5919,254.38013,0.0,BENIGN,BENIGN,BENIGN,BENIGN,158,4.763574
942,0.0,0.0,0.58783513,0.26728845,0.0,0.0,0.05356683,0.054035604,BENIGN,BENIGN,BENIGN,BENIGN,159,0.0
753,0.06979128,0.0,79.0487,15.343486,0.0,253.15396,1.609833,0.01215445,BENIGN,BENIGN,BENIGN,BENIGN,160,0.6349443
902,0.35862088,0.4580023,2.0221035,0.0,0.0,0.0,0.7933593,0.61024654,BENIGN,BENIGN,BENIGN,BENIGN,161,0.0
1081,0.39706305,0.0,0.0,0.0,0.52719027,0.0,0.3239627,0.22733234,BENIGN,BENIGN,BENIGN,BENIGN,162,0.16870546
1046,72.32932,96.217766,244.88486,9.471075,1.2626305,10.108495,128.49416,0.07015603,BENIGN,BENIGN,BENIGN,BENIGN,163,6.3122206
950,7.7467966,0.14994797,7.002475,0.0,0.28482443,0.41646007,0.0,0.1131471,BENIGN,BENIGN,BENIGN,BENIGN,164,8.93106
1046,74.8685,96.21514,245.92043,7.1052394,1.3554574,10.037963,127.32393,0.0,BENIGN,BENIGN,BENIGN,BENIGN,165,2.0882664
1034,191.62335,0.99185723,0.7716243,6.1699204,13.339437,253.77441,240.93091,0.3385291,BENIGN,BENIGN,BENIGN,BENIGN,166,7.4880533
1046,74.75157,95.673416,242.96405,7.840667,0.25799575,9.716923,128.05145,0.0,BENIGN,BENIGN,BENIGN,BENIGN,167,1.7898362
132,0.27217153,0.071857624,1.2141747,75.5217,15.104703,52.830914,11.949845,0.0,BENIGN,BENIGN,BENIGN,BENIGN,168,72.587456
512,0.3818503,0.0,129.24149,79.89912,129.67093,80.44174,241.41953,0.25575283,BENIGN,BENIGN,BENIGN,BENIGN,169,147.32259
1046,75.6788,96.09346,241.56065,7.4830656,1.1936986,10.0261755,127.518974,0.40064645,BENIGN,BENIGN,BENIGN,BENIGN,170,3.8061156
950,8.516162,0.0,9.377758,0.09234937,0.4004919,0.3836141,0.0,0.57692856,BENIGN,BENIGN,BENIGN,BENIGN,171,7.230909
817,191.97435,0.6921511,228.39919,138.31642,10.387571,0.27360392,0.0,2.23203,BENIGN,BENIGN,BENIGN,BENIGN,172,41.142197
1046,75.73112,96.27666,239.30692,9.064398,1.6467555,9.40857,127.39658,0.13716468,BENIGN,BENIGN,BENIGN,BENIGN,173,2.7221198
1046,78.59919,95.59267,239.57011,9.078663,0.72428024,9.446345,128.8041,0.10553768,BENIGN,BENIGN,BENIGN,BENIGN,174,0.36039302
950,7.1513844,0.0,10.908781,0.0,0.45754707,0.0,0.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,175,3.5357087
1046,81.90582,96.553314,238.68117,8.766118,0.09705882,9.256336,127.4806,0.23405086,BENIGN,BENIGN,BENIGN,BENIGN,176,1.6245248
1126,0.25896585,79.73453,1.3804424,246.93588,95.327484,32.49034,33.630775,0.3565015,BENIGN,BENIGN,BENIGN,BENIGN,177,26.866222
950,7.7146883,0.0,11.398074,0.4549492,0.023515502,0.15131661,0.13185267,0.0,BENIGN,BENIGN,BENIGN,BENIGN,178,3.3676655
950,8.796014,0.0,0.2586238,0.0,48.1464,57.419544,100.041306,1.9528838,BENIGN,BENIGN,BENIGN,BENIGN,179,1.1774539
132,1.3829848,0.25718045,0.0,76.75703,14.582691,54.40446,11.688818,0.07245706,BENIGN,BENIGN,BENIGN,BENIGN,180,11.712477
950,9.431732,0.0,1.6642623,0.5670494,47.97206,241.51848,81.87833,88.24736,BENIGN,BENIGN,BENIGN,BENIGN,181,2.6869075
1034,192.27657,0.03181521,0.0,5.13743,13.730575,253.69542,255.0,0.0030599409,BENIGN,BENIGN,BENIGN,BENIGN,182,16.42422
817,193.00995,0.0,226.14978,137.91003,10.184318,0.0,0.4373993,2.0083315,BENIGN,BENIGN,BENIGN,BENIGN,183,11.529986
950,8.661041,0.0,2.3299067,0.8074347,0.0,0.0,0.0,0.0,BENIGN,BENIGN,BENIGN,BENIGN,184,3.4536963
1126,0.07538165,79.175415,3.7788293,248.28091,95.903076,31.50675,30.836805,0.0,BENIGN,BENIGN,BENIGN,BENIGN,185,7.901758
950,6.5446725,0.0,2.6331487,0.42461887,0.23522723,0.0,0.12315614,0.0,BENIGN,BENIGN,BENIGN,BENIGN,186,2.6773283
132,0.011999929,0.0,0.41214353,77.4644,14.477233,55.15122,12.66067,0.29615307,BENIGN,BENIGN,BENIGN,BENIGN,187,7.438341
