ID,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,label,category,specific_class,scenario,frame_index,inter_arrival_idx
950,8,0,0,0,48,57,101,2,BENIGN,BENIGN,BENIGN,BENIGN,179,1.2467558
132,0,0,0,76,15,54,12,0,BENIGN,BENIGN,BENIGN,BENIGN,180,11.984424
950,8,0,1,0,48,241,82,88,BENIGN,BENIGN,BENIGN,BENIGN,181,1.9649872
1034,192,0,0,5,13,254,254,0,BENIGN,BENIGN,BENIGN,BENIGN,182,16.022738
817,192,0,228,139,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,183,11.012038
950,8,0,2,0,0,0,0,0,BENIGN,BENIGN,BENIGN,BENIGN,184,3.1353636
1126,0,80,4,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,185,8.006361
950,8,0,3,0,0,0,0,0,BENIGN,BENIGN,BENIGN,BENIGN,186,2.4356053
132,0,0,0,76,15,55,12,0,BENIGN,BENIGN,BENIGN,BENIGN,187,7.0366573
817,192,0,228,140,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,188,4.9661984
1034,192,0,0,5,13,255,10,0,BENIGN,BENIGN,BENIGN,BENIGN,189,6.964441
1126,0,80,8,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,190,5.0294666
132,0,0,0,76,15,56,12,0,BENIGN,BENIGN,BENIGN,BENIGN,191,4.0745087
817,192,0,228,141,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,192,4.0153418
1034,192,0,0,5,13,255,22,0,BENIGN,BENIGN,BENIGN,BENIGN,193,3.9870431
1126,0,80,12,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,194,4.0165873
132,0,0,0,76,15,57,12,0,BENIGN,BENIGN,BENIGN,BENIGN,195,4.032544
817,192,0,228,142,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,196,3.9565647
1126,0,80,16,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,197,3.001344
1034,192,0,0,5,13,255,34,0,BENIGN,BENIGN,BENIGN,BENIGN,198,4.9356246
132,0,0,0,76,15,58,12,0,BENIGN,BENIGN,BENIGN,BENIGN,199,3.9778826
817,192,0,228,143,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,200,4.0008845
1126,0,80,20,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,201,4.035008
1034,192,0,0,5,13,255,46,0,BENIGN,BENIGN,BENIGN,BENIGN,202,3.9027987
132,0,0,0,76,15,59,12,0,BENIGN,BENIGN,BENIGN,BENIGN,203,3.9828804
817,192,0,228,144,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,204,4.0191236
1126,0,80,24,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,205,4.0135803
132,0,0,0,76,16,0,12,0,BENIGN,BENIGN,BENIGN,BENIGN,206,3.0408766
1034,192,0,0,5,13,255,58,0,BENIGN,BENIGN,BENIGN,BENIGN,207,4.9543653
817,192,0,228,145,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,208,3.9963791
1126,0,80,28,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,209,3.9905872
132,0,0,0,76,16,1,12,0,BENIGN,BENIGN,BENIGN,BENIGN,210,4.0629373
817,192,0,228,146,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,211,2.996139
1034,192,0,0,5,13,255,70,0,BENIGN,BENIGN,BENIGN,BENIGN,212,5.0008297
1126,0,80,32,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,213,4.0038877
132,0,0,0,76,16,2,12,0,BENIGN,BENIGN,BENIGN,BENIGN,214,3.9371018
817,192,0,228,147,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,215,4.0145035
1034,192,0,0,5,13,255,82,0,BENIGN,BENIGN,BENIGN,BENIGN,216,3.9492345
1126,0,80,36,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,217,4.003727
132,0,0,0,76,16,3,12,0,BENIGN,BENIGN,BENIGN,BENIGN,218,3.9651525
817,192,0,228,148,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,219,4.0335765
1126,0,80,40,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,220,3.0007713
1034,192,0,0,5,13,255,94,0,BENIGN,BENIGN,BENIGN,BENIGN,221,5.08868
132,0,0,0,76,16,4,12,0,BENIGN,BENIGN,BENIGN,BENIGN,222,3.8926919
817,192,0,228,149,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,223,4.0384536
1126,0,80,44,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,224,4.0175
1034,192,0,0,5,13,255,106,0,BENIGN,BENIGN,BENIGN,BENIGN,225,4.013435
132,0,0,0,76,16,5,12,0,BENIGN,BENIGN,BENIGN,BENIGN,226,4.1060214
817,192,0,228,150,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,227,3.959985
1126,0,80,48,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,228,4.004326
132,0,0,0,76,16,6,12,0,BENIGN,BENIGN,BENIGN,BENIGN,229,3.0599089
1034,192,0,0,5,13,255,118,0,BENIGN,BENIGN,BENIGN,BENIGN,230,5.027886
817,192,0,228,151,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,231,3.9893935
1126,0,80,52,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,232,4.0131855
132,0,0,0,76,16,7,12,0,BENIGN,BENIGN,BENIGN,BENIGN,233,3.9800553
817,192,0,228,152,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,234,2.990452
1034,192,0,0,5,13,255,130,0,BENIGN,BENIGN,BENIGN,BENIGN,235,4.9695964
1200,255,0,128,0,48,0,24,249,BENIGN,BENIGN,BENIGN,BENIGN,236,109.9662
1126,0,80,56,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,237,5.006352
132,0,0,0,76,16,8,12,0,BENIGN,BENIGN,BENIGN,BENIGN,238,5.1208744
817,192,0,228,153,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,239,5.0237317
1034,192,0,0,5,13,255,142,0,BENIGN,BENIGN,BENIGN,BENIGN,240,4.9318733
1126,0,80,60,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,241,4.0163317
132,0,0,0,76,16,9,12,0,BENIGN,BENIGN,BENIGN,BENIGN,242,3.9477005
817,192,0,228,154,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,243,3.9922616
1126,0,80,64,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,244,3.002872
1034,192,0,0,5,13,255,154,0,BENIGN,BENIGN,BENIGN,BENIGN,245,4.9499235
132,0,0,0,76,16,10,12,0,BENIGN,BENIGN,BENIGN,BENIGN,246,3.9757233
817,192,0,228,155,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,247,3.9811187
1126,0,80,68,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,248,4.0028677
1034,192,0,0,5,13,255,166,0,BENIGN,BENIGN,BENIGN,BENIGN,249,3.9966238
132,0,0,0,76,16,11,12,0,BENIGN,BENIGN,BENIGN,BENIGN,250,3.9949958
817,192,0,228,156,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,251,4.047812
1126,0,80,72,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,252,4.0110383
132,0,0,0,76,16,12,12,0,BENIGN,BENIGN,BENIGN,BENIGN,253,3.020798
1034,192,0,0,5,13,255,178,0,BENIGN,BENIGN,BENIGN,BENIGN,254,5.050394
817,192,0,228,157,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,255,4.052182
1126,0,80,76,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,256,4.0284534
1200,255,0,128,0,112,0,24,245,BENIGN,BENIGN,BENIGN,BENIGN,257,19.03233
132,0,0,0,76,16,13,12,0,BENIGN,BENIGN,BENIGN,BENIGN,258,5.025368
817,192,0,228,158,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,259,4.021683
1034,192,0,0,5,13,255,190,0,BENIGN,BENIGN,BENIGN,BENIGN,260,6.044258
1126,0,80,80,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,261,4.9971285
132,0,0,0,76,16,14,12,0,BENIGN,BENIGN,BENIGN,BENIGN,262,4.003458
817,192,0,228,159,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,263,3.9751697
1034,192,0,0,5,13,255,202,0,BENIGN,BENIGN,BENIGN,BENIGN,264,3.9830742
1126,0,80,84,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,265,3.9762645
132,0,0,0,76,16,15,12,0,BENIGN,BENIGN,BENIGN,BENIGN,266,4.061196
817,192,0,228,160,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,267,3.985444
1126,0,80,88,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,268,2.9810207
1034,192,0,0,5,13,255,214,0,BENIGN,BENIGN,BENIGN,BENIGN,269,5.0135636
132,0,0,0,76,16,16,12,0,BENIGN,BENIGN,BENIGN,BENIGN,270,4.0051293
817,192,0,228,161,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,271,3.9807708
1200,255,0,128,0,32,0,24,250,BENIGN,BENIGN,BENIGN,BENIGN,272,15.702441
1126,0,80,92,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,273,4.9872575
1034,192,0,0,5,13,255,226,0,BENIGN,BENIGN,BENIGN,BENIGN,274,5.023421
132,0,0,0,76,16,17,12,0,BENIGN,BENIGN,BENIGN,BENIGN,275,4.998703
817,192,0,228,162,10,0,0,2,BENIGN,BENIGN,BENIGN,BENIGN,276,5.0060916
1126,0,80,96,248,96,32,32,0,BENIGN,BENIGN,BENIGN,BENIGN,277,3.9922457
132,0,0,0,76,16,18,12,0,BENIGN,BENIGN,BENIGN,BENIGN,278,2.9678438
